Username,Comment,Likes
pasan_billz,@ishowspeed,0
@ishowspeed,pasan_billz,0
masooma.ali._19,Pakistan 🇵🇰,0
strawberrywithchocolate01_,TURKEYYYYYY 🇹🇷,0
70ili70,🇮🇷,0
shummm71,Ukraine,0
shantasaif.13,Bangladesh,0
shantasaif.13,Bangladesh 🇧🇩,0
simasaidasmawel,So beautiful 👏,0
azraaen8,🇹🇷? We are Asian too,0
dinaa__kh88,Iran🇮🇷,0
letjiyacook7,Pakistan,0
jasm_inekun,Morocco 🇲🇦,0
yaya4479yaya,Cambodia🇰🇭🇰🇭🇰🇭,0
mrs.puertorixan,Puerto rico?,0
vista.safarghani,IRAN PLZ AM BEGGING YOU,0
sreyna_kleang,Cambodia ❤️,0
koolniche,😍😍😍😍😍😍😍😍,0
blue_robot_cat,🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,0
shariful8842,Bangladesh 🇧🇩 plz,0
ahnaa71,🇰🇭🇰🇭,0
sa.mmie2737,🇰🇵🇻🇳🇯🇵🇨🇳,0
_ayat_bhutto,Pakistan,0
leo_jualie__126,Nepal please please please,0
aamkh62,❤️❤️👏,0
lin_hlaing_oo,Myanmar 🇲🇲,0
jjbodden,Yo what song is this tho 😮😂,0
heakvilade,Cambodia please 🔥🇰🇭,0
ladysakebomb,I’m just now realizing this song in the beginning is Korean 😮,0
yumnanaveed40,🇵🇰,0
pvt.__mitsurii,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0
niathapa,🇮🇳,0
