Username,Comment,Likes
all.sant,YO,0
putthe_jzero,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
fudgelump,YEAHHHHHHHHH,0
arielmnguyen,ate left no crumbs. honmoon stays protected.,0
zivmontenegro,Please come back to Calgary. I’ve been your biggest fan since 2019!,0
crimsuna,Now everything makes sense. You are K-EDM Demon Hunting Jesus! 🩵😇,0
ariellexlee,PLAY AT VELD PLEASE,0
la_cowgirl27,I would cry my heart out,0
lcfuji,Can’t wait to hear it live tmrw in Hawaii 🤭,0
astraflows,SO EARLYYYYY AAA,0
mel.mayid,😭😭😭😭,0
elisa.214,PLS PLAY THIS ON TOUR I WANNA EXPERIANCE THIS LIVEE!!!,0
petervo528,😍😍😍😍😍😍😍😍😍😍😍😍,0
alessandroq4,what a viiiiibe,0
mikim.zip,Dabin singlehandedly strengthing the Honmoon 🙌,0
dieeu,i knew free was so dabin coded 😩✨,0
k.yanguyen,❤️❤️❤️,0
nvtechvmp,"I immediately knew @dabinmusic was gonna remix this, after watching the movie 🥲 banger",0
