Username,Comment,Likes
jazminperezz_,So glad you guys are safe 🙏🙏🙏❤️❤️❤️,0
buffyloves,This is so scary and disturbing. You both did a great job responding 🫰🏻,0
wil_murrr,People like him shouldn't exist.,0
_calizu,WEIRD HOMOSEXUAL HAHAHAHAHAHHA 😭😭😭,0
muzishawn,Sigh 😔 Why,0
louisseschwarze,"Lol what's his problem? It doesnt make u gay at all when boys and girls eat together.. Get well REALLY soon, man",0
welcome2_my_journey,Im so glad he was arrested. That was disgusting of him. I feel for your bf because i know many who would've asked the dude out because of his racial homophobic actions towards you both. Even though that's not the case with you two. People will say anything to get your reaction just to use your reaction against you and blame you for the whole thing.,0
myralh_private,"If that was me & my partner, he wouldve got knocked tf out😂what an asshole",0
raph_fll,Does he knows what homosexuality is?,0
d3adp0olgaming,That man is just wrong plain wrong,0
gokuma5_,THERE IS NO WAY.,0
kjwjeong,A broken femur 🦴 would have made a perfect lesson,0
saumya.unfolded,Those people are fucking homophobic 😂😂😂 these stupid think every people are their property and they can say whatever they want to say 🙄 shitty people 😒 pathetic 😂,0
padonmist,My latin ass couldn't be that patient congrats for your calmness ❤️,0
monikasria,Omg I'm actually enraged,0
naxpoihakena,That's racism to the fullest. Makes me so angry. I'm so sorry for you guys experiencing this disgusting behaviour.,0
00chiefkeys00,Stay strapped people,0
_txsnia,Its so sad that people still have to deal with shit like this in 2023...,0
whatyacall,"Good thing he didn’t try that in Hawaii, there would be more hands then words.",0
ianjang_,So gnarly,0
ilijbrosky,Какая же дичь😢,0
chunyujung,@joyparkxxjh 왜저럴까,0
brynel_,Where did this happen?,0
viggyjiggy,What d heck just happened? Omg that was very disturbing… hope you guys are oka.. hoping that freak rots in jail and get some mental treatment for his racist behavioural disorder… mofo,0
glalayie,I feel like I would have started laughing randomly,0
koak_ira,"Glad that he got arrested. Tbh, I don't have too many racist encounters as an Asian, but it does happen. It's not the harmless joking ones that are offensive but these confrontational people who really make me upset.",0
xanderhighteck,That was fucked up,0
dalketaytay,Can't believe noone stood up for you guys,0
blackeverose,"He just shameful, he should have left those people alone.",0
elleee_marieee,omggg my blood was heating up with every remark. i'm so sorry this 🗑️ of a human spoke to you this way. i know elliot is trying to joke around to keep it from escalating but u def did the right thing by stopping him. i wish someone had stepped in to help. i'm glad this man was arrested. what a pos,0
brianlkim,I still don’t know what a light well fry is…,0
chic4569,That is horrible. You guys handled it like pros,0
serenitibron19,"Nawh that is stupid, that man shouldn’t have said that I’m glad he got arrested what is wrong with people these days",0
eduardodmadrigal,"Bro learn how to fight to defend yourself , don’t seek out fights but always be prepared to defend yourself",0
ed_abapo,"See, personally wouldnt let that slide",0
_.t0fu4209._,Ngl if this happened at the in n out in the 209 bro woulda been flatlined in the restaurant💀 that racist shit aint coo,0
inkmyreddbottoms,"What a dumb son of a bitxh . We woulda both been arrested cause he woulda got dropped talking to me like that . Mfers be bold as hell , say that kinda shit to the wrong person they’ll get right . Shit is disgusting . But so glad he was arrested !",0
lucas_mnbt,Ok while everyone's talking about all the racism that's happening I'm still wondering... WHAT IS A LIGHT WELL FRY?,0
keykimkibum.mel,I'm so shocked ! Did he just !... What's wrong with him.....?,0
kayla_paigesb,Some people just need drama like MOVE ALONG WITH YOUR DAY AND GO LIKE WHY DO YOU NEED TO MAKE FUN OF PEOPLE ENJOYING THEIR NIGHT?!,0
zu.anto,W. P. Thats all im gonna say,0
th_naome,People that have this kind of behavior are really dislikable 😶,0
thanhnhatnheo.28,@oneredruby kinh khủng :(,0
_moodzquito,I just feel so bad for the two of em. Imagine just living your life eating and then a random psycho appears and accused you of being gay only because of his own wishful thinking.,0
morejvz,Bet tough guy was carrying too and wasn’t going to do anything with his hands 😂😂😂 weak ass American shit,0
black_jesus666,"Yeah that’s not cool, but I’m happy y’all safe",0
92static,Damn yall cant even handle a couple offensive words and move on😭Called the cops on him lmao Aint yall country full of shit talkin low lifes?,0
nirvana.sansara,i’m so sorry ( this sent me down a spiral rewatching jordan krah and i’m like Actually really sorry about this🙁) but What is a light well fry though,0
prometheusmeetmaryjane,You got me ten shades of fucked up. Don’t be silent that’s how years of oppression happens. Speak you words. Me personal when he said he’d spit in your face that’s just asking for it. I know you think it’s a scary situation but your in a public area n you could’ve humiliated the crap outta him. If I was there I wouldn’t let that shit slide js. Like even as a bystander.,0
meenew,Racist fuck is def closeted and probably has an Asian fetish. He def self loathing ....miserable fuck.,0
gina_0x0,Why do people feel it’s necessary to be racist to random people doing absolutely nothing but eating,0
amira_nicole03,I'm so sorry you have to experience this. I'm so sorry anyone has to experience this. I wish we as humans would do better. I'm glad nothing further happened and you're both physically okay ❤️,0
poppunkloserandartist,People are nuts and I can’t imagine dealing with that kind of intolerance,0
debossmit,Hmmm that's how American are huh?,0
sukimofficial,So fucking disturbing! Thank god you are safe and I’m hearing that he got arrested. Hope that’s true.,0
walk_backwards,Lot of naivety and ignorance in the comment section. Know nothing about how to deal with crazies with nothing to lose.,0
gdirtyfunk,Dont give your money to places that don’t care about you. Clearly nobody in there stood up for y’all.,0
420__bibi,This is not okay what the du k is this like if you don’t like people don’t talk to them wtf is wrong with people ps-i love you🫀,0
m3iday,I FORGKT ABOUT THIS,0
emmayer973,I really hope you guys are safe. That is NOT ok wtf is wrong with him,0
raising.tiasarah,I’m so sorry this happened to you! I hope this experience does t keep you from doing what makes you happy out in public. This makes me so mad!,0
emmayer973,Dude wtf is wrong with people. They were just eating and being sweet,0
ibcryan,Personally I would not let this 🛝,0
icemanirl,This is such a sad interaction. They were literally just eating and because he saw their phone filming them he started being a jackass? The audacity. Republicans are special,0
pflaum_uh,"I’m Japanese, and I only lived in Asian countries so I never experienced these kind of situations. Only listening to this made me feel kinda offended… I’m very sorry for u guys😢😢",0
by_nikoletta,This was so terrifying to watch…,0
murnitab,This guy was nuts this is a crime be careful,0
jack_.mk,I thought it was funny at first then it got kinda sad,0
gilangignas,Racism are this bad?,0
sarima._,That’s just really pissed me off like i kno it’s old but it really pissed me off🙄😤,0
ariannecmt,"Ive interacted with a few people like this, all I can say is they can def be dangerous. These types of men are very unpredictable so it’s best to not even make eye contact and ignore.",0
alem_huang_,Fkn racist everywhere,0
pantsandstocks,This is why Canada is better than America 🇨🇦,0
moistcupnoodles,It started out as funny but then it went south glad the guy's been arrested.,0
